parkhaus_name,parkhaus_occupancy,Zeit,unix_timestamp
MyZeil,653,"05.05.2021, 03:49 Uhr",1620186540.0
Konrad-Adenauer-Straße,379,"05.05.2021, 03:49 Uhr",1620186540.0
Karstadt,geschlossen,"05.05.2021, 03:49 Uhr",1620186540.0
Börse,50,"05.05.2021, 03:59 Uhr",1620187140.0
Turmcenter,188,"05.05.2021, 03:59 Uhr",1620187140.0
Alte Oper,363,"05.05.2021, 03:59 Uhr",1620187140.0
Hauptbahnhof Süd,344,"05.05.2021, 03:59 Uhr",1620187140.0
Am Theater,284,"05.05.2021, 03:59 Uhr",1620187140.0
Baseler Platz,273,"05.05.2021, 03:59 Uhr",1620187140.0
Konstabler,173,"05.05.2021, 03:59 Uhr",1620187140.0
Hauptwache,231,"05.05.2021, 03:59 Uhr",1620187140.0
Am Gericht,geschlossen,"05.05.2021, 03:59 Uhr",1620187140.0
MyZeil,653,"05.05.2021, 03:59 Uhr",1620187140.0
Konrad-Adenauer-Straße,379,"05.05.2021, 03:59 Uhr",1620187140.0
Karstadt,geschlossen,"05.05.2021, 03:59 Uhr",1620187140.0
Börse,50,"05.05.2021, 04:09 Uhr",1620187740.0
Turmcenter,188,"05.05.2021, 04:09 Uhr",1620187740.0
Alte Oper,363,"05.05.2021, 04:09 Uhr",1620187740.0
Hauptbahnhof Süd,344,"05.05.2021, 04:09 Uhr",1620187740.0
Am Theater,284,"05.05.2021, 04:09 Uhr",1620187740.0
Baseler Platz,273,"05.05.2021, 04:09 Uhr",1620187740.0
Konstabler,173,"05.05.2021, 04:09 Uhr",1620187740.0
Hauptwache,231,"05.05.2021, 04:09 Uhr",1620187740.0
Am Gericht,geschlossen,"05.05.2021, 04:09 Uhr",1620187740.0
MyZeil,653,"05.05.2021, 04:09 Uhr",1620187740.0
Konrad-Adenauer-Straße,378,"05.05.2021, 04:09 Uhr",1620187740.0
Karstadt,geschlossen,"05.05.2021, 04:09 Uhr",1620187740.0
Börse,50,"05.05.2021, 04:14 Uhr",1620188040.0
Turmcenter,188,"05.05.2021, 04:14 Uhr",1620188040.0
Alte Oper,363,"05.05.2021, 04:14 Uhr",1620188040.0
Hauptbahnhof Süd,344,"05.05.2021, 04:14 Uhr",1620188040.0
Am Theater,284,"05.05.2021, 04:14 Uhr",1620188040.0
Baseler Platz,273,"05.05.2021, 04:14 Uhr",1620188040.0
Konstabler,172,"05.05.2021, 04:14 Uhr",1620188040.0
Hauptwache,231,"05.05.2021, 04:14 Uhr",1620188040.0
Am Gericht,geschlossen,"05.05.2021, 04:14 Uhr",1620188040.0
MyZeil,653,"05.05.2021, 04:14 Uhr",1620188040.0
Konrad-Adenauer-Straße,377,"05.05.2021, 04:14 Uhr",1620188040.0
Karstadt,geschlossen,"05.05.2021, 04:14 Uhr",1620188040.0
Börse,50,"05.05.2021, 04:34 Uhr",1620189240.0
Turmcenter,188,"05.05.2021, 04:34 Uhr",1620189240.0
Alte Oper,363,"05.05.2021, 04:34 Uhr",1620189240.0
Hauptbahnhof Süd,343,"05.05.2021, 04:34 Uhr",1620189240.0
Am Theater,284,"05.05.2021, 04:34 Uhr",1620189240.0
Baseler Platz,273,"05.05.2021, 04:34 Uhr",1620189240.0
Konstabler,172,"05.05.2021, 04:34 Uhr",1620189240.0
Hauptwache,231,"05.05.2021, 04:34 Uhr",1620189240.0
Am Gericht,geschlossen,"05.05.2021, 04:34 Uhr",1620189240.0
MyZeil,653,"05.05.2021, 04:34 Uhr",1620189240.0
Konrad-Adenauer-Straße,376,"05.05.2021, 04:34 Uhr",1620189240.0
Karstadt,geschlossen,"05.05.2021, 04:34 Uhr",1620189240.0
Börse,50,"05.05.2021, 04:34 Uhr",1620189240.0
Turmcenter,188,"05.05.2021, 04:34 Uhr",1620189240.0
Alte Oper,363,"05.05.2021, 04:34 Uhr",1620189240.0
Hauptbahnhof Süd,343,"05.05.2021, 04:34 Uhr",1620189240.0
Am Theater,284,"05.05.2021, 04:34 Uhr",1620189240.0
Baseler Platz,273,"05.05.2021, 04:34 Uhr",1620189240.0
Konstabler,172,"05.05.2021, 04:34 Uhr",1620189240.0
Hauptwache,231,"05.05.2021, 04:34 Uhr",1620189240.0
Am Gericht,geschlossen,"05.05.2021, 04:34 Uhr",1620189240.0
MyZeil,653,"05.05.2021, 04:34 Uhr",1620189240.0
Konrad-Adenauer-Straße,376,"05.05.2021, 04:34 Uhr",1620189240.0
Karstadt,geschlossen,"05.05.2021, 04:34 Uhr",1620189240.0
Börse,50,"05.05.2021, 04:44 Uhr",1620189840.0
Turmcenter,188,"05.05.2021, 04:44 Uhr",1620189840.0
Alte Oper,363,"05.05.2021, 04:44 Uhr",1620189840.0
Hauptbahnhof Süd,343,"05.05.2021, 04:44 Uhr",1620189840.0
Am Theater,284,"05.05.2021, 04:44 Uhr",1620189840.0
Baseler Platz,273,"05.05.2021, 04:44 Uhr",1620189840.0
Konstabler,172,"05.05.2021, 04:44 Uhr",1620189840.0
Hauptwache,231,"05.05.2021, 04:44 Uhr",1620189840.0
Am Gericht,geschlossen,"05.05.2021, 04:44 Uhr",1620189840.0
MyZeil,653,"05.05.2021, 04:44 Uhr",1620189840.0
Konrad-Adenauer-Straße,375,"05.05.2021, 04:44 Uhr",1620189840.0
Karstadt,geschlossen,"05.05.2021, 04:44 Uhr",1620189840.0
Börse,50,"05.05.2021, 04:54 Uhr",1620190440.0
Turmcenter,188,"05.05.2021, 04:54 Uhr",1620190440.0
Alte Oper,363,"05.05.2021, 04:54 Uhr",1620190440.0
Hauptbahnhof Süd,343,"05.05.2021, 04:54 Uhr",1620190440.0
Am Theater,284,"05.05.2021, 04:54 Uhr",1620190440.0
Baseler Platz,273,"05.05.2021, 04:54 Uhr",1620190440.0
Konstabler,172,"05.05.2021, 04:54 Uhr",1620190440.0
Hauptwache,231,"05.05.2021, 04:54 Uhr",1620190440.0
Am Gericht,geschlossen,"05.05.2021, 04:54 Uhr",1620190440.0
MyZeil,653,"05.05.2021, 04:54 Uhr",1620190440.0
Konrad-Adenauer-Straße,375,"05.05.2021, 04:54 Uhr",1620190440.0
Karstadt,geschlossen,"05.05.2021, 04:54 Uhr",1620190440.0
Börse,50,"05.05.2021, 04:59 Uhr",1620190740.0
Turmcenter,188,"05.05.2021, 04:59 Uhr",1620190740.0
Alte Oper,363,"05.05.2021, 04:59 Uhr",1620190740.0
Hauptbahnhof Süd,343,"05.05.2021, 04:59 Uhr",1620190740.0
Am Theater,284,"05.05.2021, 04:59 Uhr",1620190740.0
Baseler Platz,273,"05.05.2021, 04:59 Uhr",1620190740.0
Konstabler,172,"05.05.2021, 04:59 Uhr",1620190740.0
Hauptwache,231,"05.05.2021, 04:59 Uhr",1620190740.0
Am Gericht,geschlossen,"05.05.2021, 04:59 Uhr",1620190740.0
MyZeil,653,"05.05.2021, 04:59 Uhr",1620190740.0
Konrad-Adenauer-Straße,375,"05.05.2021, 04:59 Uhr",1620190740.0
Karstadt,geschlossen,"05.05.2021, 04:59 Uhr",1620190740.0
Börse,50,"05.05.2021, 05:09 Uhr",1620191340.0
Turmcenter,188,"05.05.2021, 05:09 Uhr",1620191340.0
Alte Oper,363,"05.05.2021, 05:09 Uhr",1620191340.0
Hauptbahnhof Süd,343,"05.05.2021, 05:09 Uhr",1620191340.0
Am Theater,284,"05.05.2021, 05:09 Uhr",1620191340.0
Baseler Platz,273,"05.05.2021, 05:09 Uhr",1620191340.0
Konstabler,172,"05.05.2021, 05:09 Uhr",1620191340.0
Hauptwache,231,"05.05.2021, 05:09 Uhr",1620191340.0
Am Gericht,geschlossen,"05.05.2021, 05:09 Uhr",1620191340.0
MyZeil,652,"05.05.2021, 05:09 Uhr",1620191340.0
Konrad-Adenauer-Straße,375,"05.05.2021, 05:09 Uhr",1620191340.0
Karstadt,geschlossen,"05.05.2021, 05:09 Uhr",1620191340.0
Börse,50,"05.05.2021, 05:14 Uhr",1620191640.0
Turmcenter,188,"05.05.2021, 05:14 Uhr",1620191640.0
Alte Oper,363,"05.05.2021, 05:14 Uhr",1620191640.0
Hauptbahnhof Süd,343,"05.05.2021, 05:14 Uhr",1620191640.0
Am Theater,284,"05.05.2021, 05:14 Uhr",1620191640.0
Baseler Platz,273,"05.05.2021, 05:14 Uhr",1620191640.0
Konstabler,172,"05.05.2021, 05:14 Uhr",1620191640.0
Hauptwache,231,"05.05.2021, 05:14 Uhr",1620191640.0
Am Gericht,geschlossen,"05.05.2021, 05:14 Uhr",1620191640.0
MyZeil,652,"05.05.2021, 05:14 Uhr",1620191640.0
Konrad-Adenauer-Straße,374,"05.05.2021, 05:14 Uhr",1620191640.0
Karstadt,geschlossen,"05.05.2021, 05:14 Uhr",1620191640.0
Börse,50,"05.05.2021, 05:24 Uhr",1620192240.0
Turmcenter,188,"05.05.2021, 05:24 Uhr",1620192240.0
Alte Oper,363,"05.05.2021, 05:24 Uhr",1620192240.0
Hauptbahnhof Süd,342,"05.05.2021, 05:24 Uhr",1620192240.0
Am Theater,284,"05.05.2021, 05:24 Uhr",1620192240.0
Baseler Platz,273,"05.05.2021, 05:24 Uhr",1620192240.0
Konstabler,171,"05.05.2021, 05:24 Uhr",1620192240.0
Hauptwache,231,"05.05.2021, 05:24 Uhr",1620192240.0
Am Gericht,geschlossen,"05.05.2021, 05:24 Uhr",1620192240.0
MyZeil,652,"05.05.2021, 05:24 Uhr",1620192240.0
Konrad-Adenauer-Straße,372,"05.05.2021, 05:24 Uhr",1620192240.0
Karstadt,geschlossen,"05.05.2021, 05:24 Uhr",1620192240.0
Börse,50,"05.05.2021, 05:29 Uhr",1620192540.0
Turmcenter,188,"05.05.2021, 05:29 Uhr",1620192540.0
Alte Oper,363,"05.05.2021, 05:29 Uhr",1620192540.0
Hauptbahnhof Süd,342,"05.05.2021, 05:29 Uhr",1620192540.0
Am Theater,284,"05.05.2021, 05:29 Uhr",1620192540.0
Baseler Platz,272,"05.05.2021, 05:29 Uhr",1620192540.0
Konstabler,171,"05.05.2021, 05:29 Uhr",1620192540.0
Hauptwache,231,"05.05.2021, 05:29 Uhr",1620192540.0
Am Gericht,geschlossen,"05.05.2021, 05:29 Uhr",1620192540.0
MyZeil,651,"05.05.2021, 05:29 Uhr",1620192540.0
Konrad-Adenauer-Straße,372,"05.05.2021, 05:29 Uhr",1620192540.0
Karstadt,geschlossen,"05.05.2021, 05:29 Uhr",1620192540.0
Börse,50,"05.05.2021, 05:39 Uhr",1620193140.0
Turmcenter,188,"05.05.2021, 05:39 Uhr",1620193140.0
Alte Oper,363,"05.05.2021, 05:39 Uhr",1620193140.0
Hauptbahnhof Süd,340,"05.05.2021, 05:39 Uhr",1620193140.0
Am Theater,282,"05.05.2021, 05:39 Uhr",1620193140.0
Baseler Platz,273,"05.05.2021, 05:39 Uhr",1620193140.0
Konstabler,171,"05.05.2021, 05:39 Uhr",1620193140.0
Hauptwache,231,"05.05.2021, 05:39 Uhr",1620193140.0
Am Gericht,geschlossen,"05.05.2021, 05:39 Uhr",1620193140.0
MyZeil,651,"05.05.2021, 05:39 Uhr",1620193140.0
Konrad-Adenauer-Straße,369,"05.05.2021, 05:39 Uhr",1620193140.0
Karstadt,geschlossen,"05.05.2021, 05:39 Uhr",1620193140.0
Börse,50,"05.05.2021, 05:44 Uhr",1620193440.0
Turmcenter,188,"05.05.2021, 05:44 Uhr",1620193440.0
Alte Oper,363,"05.05.2021, 05:44 Uhr",1620193440.0
Hauptbahnhof Süd,340,"05.05.2021, 05:44 Uhr",1620193440.0
Am Theater,282,"05.05.2021, 05:44 Uhr",1620193440.0
Baseler Platz,272,"05.05.2021, 05:44 Uhr",1620193440.0
Konstabler,172,"05.05.2021, 05:44 Uhr",1620193440.0
Hauptwache,231,"05.05.2021, 05:44 Uhr",1620193440.0
Am Gericht,geschlossen,"05.05.2021, 05:44 Uhr",1620193440.0
MyZeil,650,"05.05.2021, 05:44 Uhr",1620193440.0
Konrad-Adenauer-Straße,369,"05.05.2021, 05:44 Uhr",1620193440.0
Karstadt,geschlossen,"05.05.2021, 05:44 Uhr",1620193440.0
Börse,50,"05.05.2021, 05:54 Uhr",1620194040.0
Turmcenter,188,"05.05.2021, 05:54 Uhr",1620194040.0
Alte Oper,363,"05.05.2021, 05:54 Uhr",1620194040.0
Hauptbahnhof Süd,335,"05.05.2021, 05:54 Uhr",1620194040.0
Am Theater,283,"05.05.2021, 05:54 Uhr",1620194040.0
Baseler Platz,272,"05.05.2021, 05:54 Uhr",1620194040.0
Konstabler,170,"05.05.2021, 05:54 Uhr",1620194040.0
Hauptwache,231,"05.05.2021, 05:54 Uhr",1620194040.0
Am Gericht,geschlossen,"05.05.2021, 05:54 Uhr",1620194040.0
MyZeil,650,"05.05.2021, 05:54 Uhr",1620194040.0
Konrad-Adenauer-Straße,370,"05.05.2021, 05:54 Uhr",1620194040.0
Karstadt,geschlossen,"05.05.2021, 05:54 Uhr",1620194040.0
Börse,50,"05.05.2021, 05:54 Uhr",1620194040.0
Turmcenter,188,"05.05.2021, 05:54 Uhr",1620194040.0
Alte Oper,363,"05.05.2021, 05:54 Uhr",1620194040.0
Hauptbahnhof Süd,335,"05.05.2021, 05:54 Uhr",1620194040.0
Am Theater,283,"05.05.2021, 05:54 Uhr",1620194040.0
Baseler Platz,272,"05.05.2021, 05:54 Uhr",1620194040.0
Konstabler,170,"05.05.2021, 05:54 Uhr",1620194040.0
Hauptwache,231,"05.05.2021, 05:54 Uhr",1620194040.0
Am Gericht,geschlossen,"05.05.2021, 05:54 Uhr",1620194040.0
MyZeil,650,"05.05.2021, 05:54 Uhr",1620194040.0
Konrad-Adenauer-Straße,370,"05.05.2021, 05:54 Uhr",1620194040.0
Karstadt,geschlossen,"05.05.2021, 05:54 Uhr",1620194040.0
Börse,50,"05.05.2021, 06:04 Uhr",1620194640.0
Turmcenter,138,"05.05.2021, 06:04 Uhr",1620194640.0
Alte Oper,363,"05.05.2021, 06:04 Uhr",1620194640.0
Hauptbahnhof Süd,331,"05.05.2021, 06:04 Uhr",1620194640.0
Am Theater,283,"05.05.2021, 06:04 Uhr",1620194640.0
Baseler Platz,271,"05.05.2021, 06:04 Uhr",1620194640.0
Konstabler,170,"05.05.2021, 06:04 Uhr",1620194640.0
Hauptwache,229,"05.05.2021, 06:04 Uhr",1620194640.0
Am Gericht,495,"05.05.2021, 06:04 Uhr",1620194640.0
MyZeil,648,"05.05.2021, 06:04 Uhr",1620194640.0
Konrad-Adenauer-Straße,366,"05.05.2021, 06:04 Uhr",1620194640.0
Karstadt,geschlossen,"05.05.2021, 06:04 Uhr",1620194640.0
Börse,50,"05.05.2021, 06:14 Uhr",1620195240.0
Turmcenter,138,"05.05.2021, 06:14 Uhr",1620195240.0
Alte Oper,363,"05.05.2021, 06:14 Uhr",1620195240.0
Hauptbahnhof Süd,327,"05.05.2021, 06:14 Uhr",1620195240.0
Am Theater,282,"05.05.2021, 06:14 Uhr",1620195240.0
Baseler Platz,272,"05.05.2021, 06:14 Uhr",1620195240.0
Konstabler,171,"05.05.2021, 06:14 Uhr",1620195240.0
Hauptwache,229,"05.05.2021, 06:14 Uhr",1620195240.0
Am Gericht,493,"05.05.2021, 06:14 Uhr",1620195240.0
MyZeil,648,"05.05.2021, 06:14 Uhr",1620195240.0
Konrad-Adenauer-Straße,364,"05.05.2021, 06:14 Uhr",1620195240.0
Karstadt,geschlossen,"05.05.2021, 06:14 Uhr",1620195240.0
Börse,50,"05.05.2021, 06:24 Uhr",1620195840.0
Turmcenter,138,"05.05.2021, 06:24 Uhr",1620195840.0
Alte Oper,363,"05.05.2021, 06:24 Uhr",1620195840.0
Hauptbahnhof Süd,323,"05.05.2021, 06:24 Uhr",1620195840.0
Am Theater,282,"05.05.2021, 06:24 Uhr",1620195840.0
Baseler Platz,271,"05.05.2021, 06:24 Uhr",1620195840.0
Konstabler,166,"05.05.2021, 06:24 Uhr",1620195840.0
Hauptwache,228,"05.05.2021, 06:24 Uhr",1620195840.0
Am Gericht,490,"05.05.2021, 06:24 Uhr",1620195840.0
MyZeil,647,"05.05.2021, 06:24 Uhr",1620195840.0
Konrad-Adenauer-Straße,365,"05.05.2021, 06:24 Uhr",1620195840.0
Karstadt,geschlossen,"05.05.2021, 06:24 Uhr",1620195840.0
Börse,50,"05.05.2021, 06:24 Uhr",1620195840.0
Turmcenter,138,"05.05.2021, 06:24 Uhr",1620195840.0
Alte Oper,363,"05.05.2021, 06:24 Uhr",1620195840.0
Hauptbahnhof Süd,323,"05.05.2021, 06:24 Uhr",1620195840.0
Am Theater,282,"05.05.2021, 06:24 Uhr",1620195840.0
Baseler Platz,271,"05.05.2021, 06:24 Uhr",1620195840.0
Konstabler,166,"05.05.2021, 06:24 Uhr",1620195840.0
Hauptwache,228,"05.05.2021, 06:24 Uhr",1620195840.0
Am Gericht,490,"05.05.2021, 06:24 Uhr",1620195840.0
MyZeil,647,"05.05.2021, 06:24 Uhr",1620195840.0
Konrad-Adenauer-Straße,365,"05.05.2021, 06:24 Uhr",1620195840.0
Karstadt,geschlossen,"05.05.2021, 06:24 Uhr",1620195840.0
Börse,50,"05.05.2021, 06:34 Uhr",1620196440.0
Turmcenter,137,"05.05.2021, 06:34 Uhr",1620196440.0
Alte Oper,363,"05.05.2021, 06:34 Uhr",1620196440.0
Hauptbahnhof Süd,315,"05.05.2021, 06:34 Uhr",1620196440.0
Am Theater,279,"05.05.2021, 06:34 Uhr",1620196440.0
Baseler Platz,271,"05.05.2021, 06:34 Uhr",1620196440.0
Konstabler,165,"05.05.2021, 06:34 Uhr",1620196440.0
Hauptwache,228,"05.05.2021, 06:34 Uhr",1620196440.0
Am Gericht,487,"05.05.2021, 06:34 Uhr",1620196440.0
MyZeil,646,"05.05.2021, 06:34 Uhr",1620196440.0
Konrad-Adenauer-Straße,366,"05.05.2021, 06:34 Uhr",1620196440.0
Karstadt,geschlossen,"05.05.2021, 06:34 Uhr",1620196440.0
Börse,50,"05.05.2021, 06:44 Uhr",1620197040.0
Turmcenter,137,"05.05.2021, 06:44 Uhr",1620197040.0
Alte Oper,363,"05.05.2021, 06:44 Uhr",1620197040.0
Hauptbahnhof Süd,315,"05.05.2021, 06:44 Uhr",1620197040.0
Am Theater,278,"05.05.2021, 06:44 Uhr",1620197040.0
Baseler Platz,269,"05.05.2021, 06:44 Uhr",1620197040.0
Konstabler,164,"05.05.2021, 06:44 Uhr",1620197040.0
Hauptwache,226,"05.05.2021, 06:44 Uhr",1620197040.0
Am Gericht,487,"05.05.2021, 06:44 Uhr",1620197040.0
MyZeil,644,"05.05.2021, 06:44 Uhr",1620197040.0
Konrad-Adenauer-Straße,369,"05.05.2021, 06:44 Uhr",1620197040.0
Karstadt,312,"05.05.2021, 06:44 Uhr",1620197040.0
Börse,50,"05.05.2021, 06:55 Uhr",1620197700.0
Turmcenter,137,"05.05.2021, 06:55 Uhr",1620197700.0
Alte Oper,363,"05.05.2021, 06:55 Uhr",1620197700.0
Hauptbahnhof Süd,311,"05.05.2021, 06:55 Uhr",1620197700.0
Am Theater,278,"05.05.2021, 06:55 Uhr",1620197700.0
Baseler Platz,269,"05.05.2021, 06:55 Uhr",1620197700.0
Konstabler,161,"05.05.2021, 06:55 Uhr",1620197700.0
Hauptwache,224,"05.05.2021, 06:55 Uhr",1620197700.0
Am Gericht,484,"05.05.2021, 06:55 Uhr",1620197700.0
MyZeil,642,"05.05.2021, 06:55 Uhr",1620197700.0
Konrad-Adenauer-Straße,369,"05.05.2021, 06:55 Uhr",1620197700.0
Karstadt,306,"05.05.2021, 06:55 Uhr",1620197700.0
Börse,50,"05.05.2021, 06:55 Uhr",1620197700.0
Turmcenter,137,"05.05.2021, 06:55 Uhr",1620197700.0
Alte Oper,363,"05.05.2021, 06:55 Uhr",1620197700.0
Hauptbahnhof Süd,311,"05.05.2021, 06:55 Uhr",1620197700.0
Am Theater,278,"05.05.2021, 06:55 Uhr",1620197700.0
Baseler Platz,269,"05.05.2021, 06:55 Uhr",1620197700.0
Konstabler,161,"05.05.2021, 06:55 Uhr",1620197700.0
Hauptwache,224,"05.05.2021, 06:55 Uhr",1620197700.0
Am Gericht,484,"05.05.2021, 06:55 Uhr",1620197700.0
MyZeil,642,"05.05.2021, 06:55 Uhr",1620197700.0
Konrad-Adenauer-Straße,369,"05.05.2021, 06:55 Uhr",1620197700.0
Karstadt,306,"05.05.2021, 06:55 Uhr",1620197700.0
Börse,50,"05.05.2021, 07:15 Uhr",1620198900.0
Turmcenter,135,"05.05.2021, 07:15 Uhr",1620198900.0
Alte Oper,363,"05.05.2021, 07:15 Uhr",1620198900.0
Hauptbahnhof Süd,303,"05.05.2021, 07:15 Uhr",1620198900.0
Am Theater,272,"05.05.2021, 07:15 Uhr",1620198900.0
Baseler Platz,268,"05.05.2021, 07:15 Uhr",1620198900.0
Konstabler,157,"05.05.2021, 07:15 Uhr",1620198900.0
Hauptwache,222,"05.05.2021, 07:15 Uhr",1620198900.0
Am Gericht,480,"05.05.2021, 07:15 Uhr",1620198900.0
MyZeil,636,"05.05.2021, 07:15 Uhr",1620198900.0
Konrad-Adenauer-Straße,368,"05.05.2021, 07:15 Uhr",1620198900.0
Karstadt,299,"05.05.2021, 07:15 Uhr",1620198900.0
Börse,50,"05.05.2021, 07:15 Uhr",1620198900.0
Turmcenter,135,"05.05.2021, 07:15 Uhr",1620198900.0
Alte Oper,363,"05.05.2021, 07:15 Uhr",1620198900.0
Hauptbahnhof Süd,303,"05.05.2021, 07:15 Uhr",1620198900.0
Am Theater,272,"05.05.2021, 07:15 Uhr",1620198900.0
Baseler Platz,268,"05.05.2021, 07:15 Uhr",1620198900.0
Konstabler,157,"05.05.2021, 07:15 Uhr",1620198900.0
Hauptwache,222,"05.05.2021, 07:15 Uhr",1620198900.0
Am Gericht,480,"05.05.2021, 07:15 Uhr",1620198900.0
MyZeil,636,"05.05.2021, 07:15 Uhr",1620198900.0
Konrad-Adenauer-Straße,368,"05.05.2021, 07:15 Uhr",1620198900.0
Karstadt,299,"05.05.2021, 07:15 Uhr",1620198900.0
Börse,50,"05.05.2021, 07:25 Uhr",1620199500.0
Turmcenter,133,"05.05.2021, 07:25 Uhr",1620199500.0
Alte Oper,363,"05.05.2021, 07:25 Uhr",1620199500.0
Hauptbahnhof Süd,299,"05.05.2021, 07:25 Uhr",1620199500.0
Am Theater,268,"05.05.2021, 07:25 Uhr",1620199500.0
Baseler Platz,266,"05.05.2021, 07:25 Uhr",1620199500.0
Konstabler,156,"05.05.2021, 07:25 Uhr",1620199500.0
Hauptwache,219,"05.05.2021, 07:25 Uhr",1620199500.0
Am Gericht,474,"05.05.2021, 07:25 Uhr",1620199500.0
MyZeil,632,"05.05.2021, 07:25 Uhr",1620199500.0
Konrad-Adenauer-Straße,368,"05.05.2021, 07:25 Uhr",1620199500.0
Karstadt,297,"05.05.2021, 07:25 Uhr",1620199500.0
Börse,50,"05.05.2021, 07:35 Uhr",1620200100.0
Turmcenter,132,"05.05.2021, 07:35 Uhr",1620200100.0
Alte Oper,362,"05.05.2021, 07:35 Uhr",1620200100.0
Hauptbahnhof Süd,294,"05.05.2021, 07:35 Uhr",1620200100.0
Am Theater,260,"05.05.2021, 07:35 Uhr",1620200100.0
Baseler Platz,263,"05.05.2021, 07:35 Uhr",1620200100.0
Konstabler,151,"05.05.2021, 07:35 Uhr",1620200100.0
Hauptwache,215,"05.05.2021, 07:35 Uhr",1620200100.0
Am Gericht,466,"05.05.2021, 07:35 Uhr",1620200100.0
MyZeil,630,"05.05.2021, 07:35 Uhr",1620200100.0
Konrad-Adenauer-Straße,367,"05.05.2021, 07:35 Uhr",1620200100.0
Karstadt,295,"05.05.2021, 07:35 Uhr",1620200100.0
Börse,50,"05.05.2021, 07:40 Uhr",1620200400.0
Turmcenter,131,"05.05.2021, 07:40 Uhr",1620200400.0
Alte Oper,361,"05.05.2021, 07:40 Uhr",1620200400.0
Hauptbahnhof Süd,291,"05.05.2021, 07:40 Uhr",1620200400.0
Am Theater,260,"05.05.2021, 07:40 Uhr",1620200400.0
Baseler Platz,262,"05.05.2021, 07:40 Uhr",1620200400.0
Konstabler,151,"05.05.2021, 07:40 Uhr",1620200400.0
Hauptwache,215,"05.05.2021, 07:40 Uhr",1620200400.0
Am Gericht,461,"05.05.2021, 07:40 Uhr",1620200400.0
MyZeil,626,"05.05.2021, 07:40 Uhr",1620200400.0
Konrad-Adenauer-Straße,365,"05.05.2021, 07:40 Uhr",1620200400.0
Karstadt,292,"05.05.2021, 07:40 Uhr",1620200400.0
Börse,50,"05.05.2021, 07:40 Uhr",1620200400.0
Turmcenter,131,"05.05.2021, 07:40 Uhr",1620200400.0
Alte Oper,361,"05.05.2021, 07:40 Uhr",1620200400.0
Hauptbahnhof Süd,291,"05.05.2021, 07:40 Uhr",1620200400.0
Am Theater,260,"05.05.2021, 07:40 Uhr",1620200400.0
Baseler Platz,262,"05.05.2021, 07:40 Uhr",1620200400.0
Konstabler,151,"05.05.2021, 07:40 Uhr",1620200400.0
Hauptwache,215,"05.05.2021, 07:40 Uhr",1620200400.0
Am Gericht,461,"05.05.2021, 07:40 Uhr",1620200400.0
MyZeil,626,"05.05.2021, 07:40 Uhr",1620200400.0
Konrad-Adenauer-Straße,365,"05.05.2021, 07:40 Uhr",1620200400.0
Karstadt,292,"05.05.2021, 07:40 Uhr",1620200400.0
Börse,50,"05.05.2021, 07:50 Uhr",1620201000.0
Turmcenter,129,"05.05.2021, 07:50 Uhr",1620201000.0
Alte Oper,360,"05.05.2021, 07:50 Uhr",1620201000.0
Hauptbahnhof Süd,284,"05.05.2021, 07:50 Uhr",1620201000.0
Am Theater,255,"05.05.2021, 07:50 Uhr",1620201000.0
Baseler Platz,260,"05.05.2021, 07:50 Uhr",1620201000.0
Konstabler,147,"05.05.2021, 07:50 Uhr",1620201000.0
Hauptwache,212,"05.05.2021, 07:50 Uhr",1620201000.0
Am Gericht,449,"05.05.2021, 07:50 Uhr",1620201000.0
MyZeil,622,"05.05.2021, 07:50 Uhr",1620201000.0
Konrad-Adenauer-Straße,361,"05.05.2021, 07:50 Uhr",1620201000.0
Karstadt,287,"05.05.2021, 07:50 Uhr",1620201000.0
Börse,50,"05.05.2021, 08:00 Uhr",1620201600.0
Turmcenter,129,"05.05.2021, 08:00 Uhr",1620201600.0
Alte Oper,359,"05.05.2021, 08:00 Uhr",1620201600.0
Hauptbahnhof Süd,278,"05.05.2021, 08:00 Uhr",1620201600.0
Am Theater,248,"05.05.2021, 08:00 Uhr",1620201600.0
Baseler Platz,257,"05.05.2021, 08:00 Uhr",1620201600.0
Konstabler,139,"05.05.2021, 08:00 Uhr",1620201600.0
Hauptwache,205,"05.05.2021, 08:00 Uhr",1620201600.0
Am Gericht,443,"05.05.2021, 08:00 Uhr",1620201600.0
MyZeil,620,"05.05.2021, 08:00 Uhr",1620201600.0
Konrad-Adenauer-Straße,357,"05.05.2021, 08:00 Uhr",1620201600.0
Karstadt,280,"05.05.2021, 08:00 Uhr",1620201600.0
Börse,50,"05.05.2021, 08:05 Uhr",1620201900.0
Turmcenter,128,"05.05.2021, 08:05 Uhr",1620201900.0
Alte Oper,358,"05.05.2021, 08:05 Uhr",1620201900.0
Hauptbahnhof Süd,275,"05.05.2021, 08:05 Uhr",1620201900.0
Am Theater,245,"05.05.2021, 08:05 Uhr",1620201900.0
Baseler Platz,253,"05.05.2021, 08:05 Uhr",1620201900.0
Konstabler,136,"05.05.2021, 08:05 Uhr",1620201900.0
Hauptwache,204,"05.05.2021, 08:05 Uhr",1620201900.0
Am Gericht,439,"05.05.2021, 08:05 Uhr",1620201900.0
MyZeil,617,"05.05.2021, 08:05 Uhr",1620201900.0
Konrad-Adenauer-Straße,357,"05.05.2021, 08:05 Uhr",1620201900.0
